"CUSTOMER_CODE","INVOICE_CODE","AMOUNT","DATE"
"CUST00001208","INVO00000483","92.65","10-May-2010"
"CUST00001215","INVO00000484","2.97","16-Oct-2015"
"CUST00001215","INVO00000485","72.9","21-Mar-2018"
"CUST00001221","INVO00000486","7.29","0-Feb-2012"
"CUST00001221","INVO00000487","9.53","3-Sep-2010"
"CUST00001221","INVO00000488","58.56","3-Dec-2015"
"CUST00001227","INVO00000489","60.3","11-Sep-2016"
"CUST00001227","INVO00000490","82.63","13-Apr-2013"
"CUST00001227","INVO00000491","76.9","6-Jun-2013"
"CUST00001235","INVO00000492","7.91","24-Nov-2010"
"CUST00001237","INVO00000493","408.8","17-Nov-2010"
"CUST00001237","INVO00000494","6.88","20-Nov-2016"
"CUST00001240","INVO00000495","7.67","5-Oct-2011"
"CUST00001240","INVO00000496","30.01","15-Dec-2011"
"CUST00001240","INVO00000497","443.83","10-Sep-2011"
"CUST00001250","INVO00000498","9.47","6-May-2014"
"CUST00001258","INVO00000499","764.99","10-Feb-2012"
"CUST00001261","INVO00000500","5.57","26-Apr-2016"
"CUST00001261","INVO00000501","4.25","11-Mar-2019"
"CUST00001263","INVO00000502","875.64","16-May-2011"
"CUST00001263","INVO00000503","37.88","23-Apr-2015"
"CUST00001263","INVO00000504","393.32","16-Jul-2010"
"CUST00001266","INVO00000505","3.8","22-Jul-2016"
"CUST00001266","INVO00000506","95.51","25-Feb-2016"
"CUST00001275","INVO00000507","191.95","7-Dec-2013"
"CUST00001275","INVO00000508","97.36","20-Mar-2012"
"CUST00001275","INVO00000509","8.88","27-Jan-2013"
"CUST00001284","INVO00000510","19.5","10-Nov-2012"
"CUST00001284","INVO00000511","944.6","10-Sep-2016"
"CUST00001284","INVO00000512","875.92","12-Jan-2012"
"CUST00001290","INVO00000513","67.15","25-May-2010"
"CUST00001290","INVO00000514","3.42","13-May-2018"
"CUST00001296","INVO00000515","129.55","26-May-2014"
"CUST00001296","INVO00000516","209.23","12-Feb-2014"
"CUST00001303","INVO00000517","4.19","2-Aug-2018"
"CUST00001303","INVO00000518","543.33","7-Apr-2014"
"CUST00001303","INVO00000519","413.31","13-Apr-2014"
"CUST00001312","INVO00000520","373.93","4-Jan-2012"
"CUST00001312","INVO00000521","2.55","24-Jan-2011"
"CUST00001315","INVO00000522","4.74","28-Dec-2013"
"CUST00001315","INVO00000523","721.97","8-May-2012"
"CUST00001320","INVO00000524","63.57","23-Nov-2015"
"CUST00001320","INVO00000525","914.11","22-Sep-2011"
"CUST00001327","INVO00000526","2.01","4-Dec-2013"
"CUST00001327","INVO00000527","44.46","13-Jul-2012"
"CUST00001327","INVO00000528","3.43","15-Apr-2017"
"CUST00001334","INVO00000529","318.29","0-Nov-2013"
"CUST00001334","INVO00000530","735.26","24-Apr-2012"
"CUST00001335","INVO00000531","95.23","12-Aug-2019"
"CUST00001335","INVO00000532","30.67","7-Jan-2010"
"CUST00001341","INVO00000533","24.3","13-Jan-2016"
"CUST00001341","INVO00000534","96.09","20-Apr-2012"
"CUST00001341","INVO00000535","67.99","19-Feb-2017"
"CUST00001344","INVO00000536","33.2","4-May-2011"
"CUST00001344","INVO00000537","6.81","18-Nov-2019"
"CUST00001351","INVO00000538","130.53","26-Jan-2014"
"CUST00001351","INVO00000539","2.26","24-Oct-2017"
"CUST00001351","INVO00000540","749.99","17-Aug-2019"
"CUST00001354","INVO00000541","6.56","28-Oct-2015"
"CUST00001354","INVO00000542","919.61","14-Jan-2015"
"CUST00001355","INVO00000543","1.7","25-Jan-2013"
"CUST00001359","INVO00000544","72.88","15-Sep-2014"
"CUST00001359","INVO00000545","76.2","22-Mar-2011"
"CUST00001359","INVO00000546","298.58","1-Jun-2011"
"CUST00001366","INVO00000547","3.48","14-Nov-2017"
"CUST00001368","INVO00000548","6.15","4-Jun-2014"
"CUST00001368","INVO00000549","24.31","16-Aug-2018"
"CUST00001370","INVO00000550","851.56","8-Oct-2013"
"CUST00001370","INVO00000551","9.23","11-Dec-2012"
"CUST00001373","INVO00000552","801.11","0-Dec-2014"
"CUST00001373","INVO00000553","107.04","2-Jul-2016"
"CUST00001373","INVO00000554","647.45","19-May-2019"
"CUST00001375","INVO00000555","33.86","10-May-2016"
"CUST00001375","INVO00000556","60.56","20-May-2019"
"CUST00001383","INVO00000557","601.3","21-Jun-2018"
"CUST00001383","INVO00000558","3.67","1-Dec-2018"
"CUST00001389","INVO00000559","5.64","20-Oct-2015"
"CUST00001389","INVO00000560","69.29","20-Apr-2015"
"CUST00001395","INVO00000561","331.91","29-Dec-2010"
"CUST00001395","INVO00000562","123.31","19-Apr-2014"
"CUST00001403","INVO00000563","7.64","8-May-2016"
"CUST00001403","INVO00000564","3.86","16-Mar-2019"
"CUST00001403","INVO00000565","673.12","4-Nov-2013"
"CUST00001409","INVO00000566","1.15","19-Apr-2015"
"CUST00001415","INVO00000567","53.64","21-Jun-2011"
"CUST00001415","INVO00000568","196.68","2-Apr-2012"
"CUST00001419","INVO00000569","34.71","21-Jun-2018"
"CUST00001419","INVO00000570","60.22","16-Jul-2019"
"CUST00001426","INVO00000571","8.35","2-Apr-2014"
"CUST00001426","INVO00000572","33.06","29-Mar-2014"
"CUST00001426","INVO00000573","43.52","21-May-2013"
"CUST00001435","INVO00000574","4.56","24-Jan-2017"
"CUST00001435","INVO00000575","307.78","3-Oct-2014"
"CUST00001439","INVO00000576","5.3","25-Oct-2017"
"CUST00001439","INVO00000577","822.3","1-Mar-2016"
"CUST00001447","INVO00000578","912.96","9-Aug-2017"
"CUST00001447","INVO00000579","25.61","26-Mar-2015"
"CUST00001447","INVO00000580","183.1","17-Nov-2016"
"CUST00001451","INVO00000581","931.13","24-Oct-2017"
"CUST00001451","INVO00000582","7.97","15-Mar-2014"
"CUST00001451","INVO00000583","215.73","3-Oct-2011"
"CUST00001457","INVO00000584","51.05","12-Sep-2019"
"CUST00001457","INVO00000585","7.19","23-Feb-2016"
"CUST00001457","INVO00000586","4.93","6-Jun-2013"
"CUST00001461","INVO00000587","273.69","28-Apr-2014"
"CUST00001461","INVO00000588","4.41","7-Feb-2014"
"CUST00001461","INVO00000589","280.04","18-Jul-2019"
"CUST00001464","INVO00000590","8.8","11-Aug-2014"
"CUST00001464","INVO00000591","5.14","3-Feb-2013"
"CUST00001466","INVO00000592","455.03","10-Apr-2011"
"CUST00001476","INVO00000593","4.17","8-Aug-2011"
"CUST00001485","INVO00000594","62.99","21-Apr-2015"
"CUST00001486","INVO00000595","6.98","14-Sep-2019"
"CUST00001486","INVO00000596","6.85","1-Jun-2018"
"CUST00001496","INVO00000597","1.11","0-Aug-2010"
"CUST00001496","INVO00000598","53.87","5-Sep-2012"
"CUST00001496","INVO00000599","33.92","3-Aug-2012"
"CUST00001500","INVO00000600","780.67","23-Feb-2018"
"CUST00001509","INVO00000601","2.28","29-Nov-2013"
"CUST00001513","INVO00000602","733.49","3-Mar-2015"
"CUST00001513","INVO00000603","9.96","26-Dec-2017"
"CUST00001522","INVO00000604","232.98","0-Feb-2015"
"CUST00001522","INVO00000605","22.9","12-Jun-2013"
"CUST00001522","INVO00000606","4.18","17-May-2019"
"CUST00001526","INVO00000607","966.73","11-May-2012"
"CUST00001526","INVO00000608","661.67","11-Sep-2010"
"CUST00001526","INVO00000609","6.72","12-Mar-2018"
"CUST00001527","INVO00000610","3.38","12-Sep-2014"
"CUST00001527","INVO00000611","6.58","17-May-2018"
"CUST00001537","INVO00000612","2.05","23-Jul-2012"
"CUST00001540","INVO00000613","582.56","4-May-2014"
"CUST00001540","INVO00000614","980.11","26-Aug-2015"
"CUST00001546","INVO00000615","4.29","12-Mar-2019"
"CUST00001546","INVO00000616","32.69","12-Aug-2016"
"CUST00001546","INVO00000617","3.42","6-Feb-2014"
"CUST00001552","INVO00000618","95.77","7-Dec-2012"
"CUST00001561","INVO00000619","7.73","17-May-2017"
"CUST00001562","INVO00000620","80.17","8-Nov-2019"
"CUST00001562","INVO00000621","2.39","19-Apr-2012"
"CUST00001562","INVO00000622","78.51","16-Jan-2016"
"CUST00001563","INVO00000623","21.37","22-Apr-2011"
"CUST00001563","INVO00000624","1.94","10-Jun-2018"
"CUST00001570","INVO00000625","90.77","1-Sep-2016"
"CUST00001570","INVO00000626","9.98","28-Jan-2011"
"CUST00001570","INVO00000627","78.19","6-Apr-2019"
"CUST00001577","INVO00000628","62.58","28-Oct-2012"
"CUST00001577","INVO00000629","6.62","2-Sep-2013"
"CUST00001577","INVO00000630","3.11","7-Apr-2010"
"CUST00001586","INVO00000631","395.48","1-May-2012"
"CUST00001586","INVO00000632","29.81","6-Dec-2012"
"CUST00001586","INVO00000633","2.03","4-Jan-2015"
"CUST00001595","INVO00000634","6.08","11-Jun-2018"
"CUST00001603","INVO00000635","879.65","12-May-2018"
"CUST00001605","INVO00000636","9.24","19-May-2016"
"CUST00001613","INVO00000637","858.97","9-Apr-2015"
"CUST00001613","INVO00000638","649.94","16-Nov-2016"
"CUST00001613","INVO00000639","461.26","12-Jun-2015"
"CUST00001614","INVO00000640","159.96","14-Aug-2014"
"CUST00001614","INVO00000641","624.61","14-Jul-2010"
"CUST00001614","INVO00000642","237.89","6-Jul-2019"
"CUST00001617","INVO00000643","5.77","6-Dec-2019"
"CUST00001617","INVO00000644","63.39","25-May-2011"
"CUST00001617","INVO00000645","54.99","9-Apr-2017"
"CUST00001625","INVO00000646","2.9","25-May-2013"
"CUST00001625","INVO00000647","15.81","2-May-2016"
"CUST00001626","INVO00000648","39.8","3-May-2015"
"CUST00001632","INVO00000649","38.63","10-Mar-2018"
"CUST00001632","INVO00000650","6.84","16-May-2012"
"CUST00001640","INVO00000651","73.06","0-Mar-2013"
"CUST00001640","INVO00000652","75.31","21-Apr-2015"
"CUST00001640","INVO00000653","8.94","23-May-2013"
"CUST00001642","INVO00000654","5.83","13-Feb-2019"
"CUST00001646","INVO00000655","25.37","29-Nov-2019"
"CUST00001646","INVO00000656","481.28","28-Sep-2017"
"CUST00001646","INVO00000657","46.22","28-Apr-2013"
"CUST00001651","INVO00000658","4.65","23-May-2017"
"CUST00001651","INVO00000659","937.85","20-Nov-2010"
"CUST00001655","INVO00000660","696.48","16-Jan-2012"
"CUST00001663","INVO00000661","51.4","20-Dec-2013"
"CUST00001663","INVO00000662","758.75","29-Aug-2013"
"CUST00001663","INVO00000663","9.83","19-Feb-2015"
"CUST00001672","INVO00000664","7.57","23-Dec-2017"
"CUST00001672","INVO00000665","313.18","23-Jun-2013"
"CUST00001680","INVO00000666","1.12","19-Jan-2016"
"CUST00001686","INVO00000667","8.4","15-Feb-2015"
"CUST00001688","INVO00000668","97.63","17-Aug-2014"
"CUST00001688","INVO00000669","703.78","1-Jul-2013"
"CUST00001697","INVO00000670","894.35","5-Aug-2013"
"CUST00001703","INVO00000671","4.6","27-Jan-2010"
"CUST00001703","INVO00000672","38.43","27-Nov-2018"
"CUST00001712","INVO00000673","3.07","29-Jan-2019"
"CUST00001712","INVO00000674","4.48","12-Nov-2015"
"CUST00001712","INVO00000675","3.76","28-Aug-2016"
"CUST00001713","INVO00000676","15.45","13-Nov-2013"
"CUST00001713","INVO00000677","44.09","27-Jul-2011"
"CUST00001713","INVO00000678","118.65","1-Sep-2018"
"CUST00001717","INVO00000679","4.83","5-Mar-2018"
"CUST00001717","INVO00000680","78.81","18-Jul-2015"
"CUST00001717","INVO00000681","56.61","25-Jan-2018"
"CUST00001725","INVO00000682","13.86","24-Apr-2019"
"CUST00001725","INVO00000683","954.84","11-Aug-2012"
"CUST00001735","INVO00000684","8.79","9-Dec-2013"
"CUST00001735","INVO00000685","56.07","15-Dec-2014"
"CUST00001745","INVO00000686","37.7","17-Dec-2010"
"CUST00001745","INVO00000687","6.86","18-Jul-2013"
"CUST00001745","INVO00000688","20.8","2-Aug-2015"
"CUST00001747","INVO00000689","443.8","23-Apr-2017"
"CUST00001747","INVO00000690","79.58","22-Oct-2017"
"CUST00001747","INVO00000691","2.74","20-Mar-2011"
"CUST00001754","INVO00000692","4.83","2-Apr-2015"
"CUST00001757","INVO00000693","48.07","14-Nov-2012"
"CUST00001766","INVO00000694","63.75","19-Sep-2017"
"CUST00001768","INVO00000695","67.67","29-Aug-2015"
"CUST00001769","INVO00000696","880.96","19-Jan-2015"
"CUST00001775","INVO00000697","691.95","16-Oct-2012"
"CUST00001775","INVO00000698","9.18","6-Apr-2016"
"CUST00001781","INVO00000699","50.25","3-Mar-2010"
"CUST00001783","INVO00000700","17.04","15-Apr-2017"
"CUST00001783","INVO00000701","96.77","0-Dec-2019"
"CUST00001783","INVO00000702","413.47","0-Nov-2010"
"CUST00001788","INVO00000703","1.65","24-Aug-2015"
"CUST00001792","INVO00000704","8.32","17-Dec-2016"
"CUST00001792","INVO00000705","2.1","13-Sep-2012"
"CUST00001792","INVO00000706","13.74","3-Aug-2018"
"CUST00001801","INVO00000707","346.2","19-May-2013"
"CUST00001804","INVO00000708","608.01","22-Jun-2011"
"CUST00001807","INVO00000709","957.82","12-Jul-2016"
"CUST00001807","INVO00000710","839.77","21-Jul-2016"
"CUST00001808","INVO00000711","55.26","23-Feb-2010"
"CUST00001816","INVO00000712","467.58","12-Nov-2012"
"CUST00001818","INVO00000713","82.27","23-Mar-2011"
"CUST00001818","INVO00000714","3.73","21-Jul-2013"
"CUST00001818","INVO00000715","3.93","28-May-2012"
"CUST00001827","INVO00000716","412.55","23-Dec-2016"
"CUST00001828","INVO00000717","8.86","19-Aug-2011"
"CUST00001828","INVO00000718","8.59","5-Sep-2014"
"CUST00001828","INVO00000719","382.79","23-Jan-2010"
"CUST00001837","INVO00000720","82.67","19-Jan-2019"
"CUST00001837","INVO00000721","5.32","17-May-2015"
"CUST00001839","INVO00000722","11.59","3-Oct-2011"
"CUST00001839","INVO00000723","481.42","20-Feb-2016"
"CUST00001841","INVO00000724","7.44","27-Oct-2018"
"CUST00001844","INVO00000725","85.54","18-Nov-2011"
"CUST00001850","INVO00000726","28.79","0-May-2019"
"CUST00001850","INVO00000727","60.71","22-Jan-2012"
"CUST00001850","INVO00000728","121.02","23-Jan-2017"
"CUST00001855","INVO00000729","8.59","16-Feb-2015"
"CUST00001855","INVO00000730","84.89","4-Feb-2016"
"CUST00001855","INVO00000731","315.88","24-Dec-2018"
"CUST00001861","INVO00000732","490.45","11-Aug-2012"
"CUST00001861","INVO00000733","8.28","17-Mar-2018"
"CUST00001861","INVO00000734","2.83","29-Apr-2011"
"CUST00001863","INVO00000735","1.2","27-Dec-2013"
"CUST00001863","INVO00000736","580.77","12-Mar-2017"
"CUST00001863","INVO00000737","78.06","22-Jan-2016"
"CUST00001867","INVO00000738","910.75","19-May-2019"
"CUST00001868","INVO00000739","38.34","1-Aug-2011"
"CUST00001877","INVO00000740","3.97","6-Apr-2010"
"CUST00001877","INVO00000741","3.91","14-Jul-2016"
"CUST00001877","INVO00000742","751.2","7-Nov-2016"
"CUST00001880","INVO00000743","97.56","9-Feb-2010"
"CUST00001880","INVO00000744","6.12","27-Feb-2017"
"CUST00001880","INVO00000745","45.96","7-Aug-2014"
"CUST00001882","INVO00000746","268.57","21-Aug-2017"
"CUST00001882","INVO00000747","788.17","13-May-2016"
"CUST00001887","INVO00000748","5.2","19-Jan-2014"
"CUST00001892","INVO00000749","80.25","26-Feb-2019"
"CUST00001892","INVO00000750","84.27","21-Sep-2011"
"CUST00001897","INVO00000751","54.12","28-Jan-2015"
"CUST00001897","INVO00000752","78.51","12-Nov-2014"
"CUST00001906","INVO00000753","9.67","12-Mar-2017"
"CUST00001913","INVO00000754","879.78","27-Aug-2012"
"CUST00001914","INVO00000755","1.49","27-Feb-2016"
"CUST00001914","INVO00000756","62.13","4-Sep-2013"
"CUST00001919","INVO00000757","98.68","24-Dec-2011"
"CUST00001921","INVO00000758","63.0","11-Nov-2011"
"CUST00001925","INVO00000759","6.6","9-Jul-2016"
"CUST00001925","INVO00000760","920.71","3-Mar-2013"
"CUST00001927","INVO00000761","8.56","24-Dec-2014"
"CUST00001927","INVO00000762","6.59","8-Oct-2018"
"CUST00001927","INVO00000763","351.84","1-Dec-2010"
"CUST00001935","INVO00000764","4.7","0-Aug-2014"
"CUST00001935","INVO00000765","778.62","17-Feb-2013"
"CUST00001935","INVO00000766","2.94","24-May-2011"
"CUST00001945","INVO00000767","859.66","26-Feb-2019"
"CUST00001945","INVO00000768","35.72","7-Mar-2013"
"CUST00001951","INVO00000769","760.58","11-Apr-2011"
"CUST00001951","INVO00000770","438.95","22-Nov-2011"
"CUST00001951","INVO00000771","4.35","2-Dec-2017"
"CUST00001953","INVO00000772","40.42","15-Nov-2014"
"CUST00001955","INVO00000773","8.55","29-Apr-2011"
"CUST00001955","INVO00000774","333.39","13-Apr-2017"
"CUST00001955","INVO00000775","60.94","3-Oct-2014"
"CUST00001964","INVO00000776","78.52","27-Dec-2016"
"CUST00001964","INVO00000777","3.89","11-Nov-2018"
"CUST00001974","INVO00000778","681.48","9-Aug-2010"
"CUST00001974","INVO00000779","96.07","16-Sep-2013"
"CUST00001976","INVO00000780","8.68","29-Aug-2017"
"CUST00001976","INVO00000781","5.79","12-Aug-2017"
"CUST00001978","INVO00000782","55.24","0-Sep-2010"
"CUST00001978","INVO00000783","955.41","7-Jul-2010"
"CUST00001981","INVO00000784","62.29","23-Aug-2016"
"CUST00001981","INVO00000785","314.4","4-May-2019"
"CUST00001985","INVO00000786","3.54","2-Dec-2016"
"CUST00001985","INVO00000787","132.98","23-Feb-2017"
"CUST00001994","INVO00000788","188.05","19-Mar-2011"
"CUST00001994","INVO00000789","5.65","10-Aug-2019"
"CUST00001994","INVO00000790","4.33","8-Jun-2010"
"CUST00001995","INVO00000791","69.31","0-Aug-2019"
"CUST00001995","INVO00000792","195.65","11-Jul-2013"
"CUST00001995","INVO00000793","768.09","13-Jul-2014"
"CUST00002002","INVO00000794","6.5","8-Jul-2012"
"CUST00002002","INVO00000795","723.87","7-Apr-2013"
"CUST00002005","INVO00000796","9.32","26-Dec-2016"
"CUST00002010","INVO00000797","180.8","18-Apr-2011"
"CUST00002010","INVO00000798","57.46","27-Oct-2016"
"CUST00002011","INVO00000799","1.38","9-Nov-2016"
"CUST00002011","INVO00000800","803.78","10-Sep-2011"
"CUST00002012","INVO00000801","647.51","14-Feb-2013"
"CUST00002012","INVO00000802","8.73","0-Jul-2015"
"CUST00002012","INVO00000803","46.22","3-Apr-2010"
"CUST00002014","INVO00000804","789.09","11-Dec-2019"
"CUST00002014","INVO00000805","690.58","9-May-2013"
"CUST00002017","INVO00000806","326.98","12-May-2011"
"CUST00002026","INVO00000807","8.23","10-Apr-2014"
"CUST00002026","INVO00000808","42.66","25-Jan-2019"
"CUST00002026","INVO00000809","712.55","5-Jan-2011"
"CUST00002035","INVO00000810","9.76","15-Jul-2019"
"CUST00002045","INVO00000811","158.27","18-Feb-2015"
"CUST00002049","INVO00000812","6.85","17-Apr-2017"
"CUST00002049","INVO00000813","7.53","25-Mar-2011"
"CUST00002051","INVO00000814","924.8","14-Oct-2010"
"CUST00002051","INVO00000815","97.53","0-Dec-2010"
"CUST00002056","INVO00000816","853.29","18-May-2018"
"CUST00002064","INVO00000817","935.89","0-Dec-2015"
"CUST00002073","INVO00000818","12.9","0-Aug-2011"
"CUST00002073","INVO00000819","3.61","28-Nov-2010"
"CUST00002073","INVO00000820","2.14","22-Jun-2019"
"CUST00002074","INVO00000821","76.17","5-Oct-2016"
"CUST00002078","INVO00000822","584.78","14-Feb-2016"
"CUST00002082","INVO00000823","8.79","24-May-2010"
"CUST00002082","INVO00000824","216.38","28-Aug-2018"
"CUST00002089","INVO00000825","8.58","13-Mar-2019"
"CUST00002089","INVO00000826","84.8","3-Jun-2014"
"CUST00002089","INVO00000827","420.44","3-Mar-2014"
"CUST00002096","INVO00000828","7.86","4-Feb-2011"
"CUST00002099","INVO00000829","368.7","23-May-2014"
"CUST00002099","INVO00000830","2.31","4-Jul-2014"
"CUST00002105","INVO00000831","3.82","17-Mar-2013"
"CUST00002105","INVO00000832","898.36","3-May-2015"
"CUST00002110","INVO00000833","3.81","10-Apr-2014"
"CUST00002110","INVO00000834","413.57","13-Feb-2015"
"CUST00002110","INVO00000835","395.22","0-May-2014"
"CUST00002116","INVO00000836","7.59","19-Sep-2019"
"CUST00002116","INVO00000837","7.16","5-Dec-2015"
"CUST00002116","INVO00000838","171.15","15-Oct-2012"
"CUST00002123","INVO00000839","948.85","22-Jul-2018"
"CUST00002123","INVO00000840","854.59","22-Nov-2016"
"CUST00002131","INVO00000841","88.6","4-Jun-2010"
"CUST00002131","INVO00000842","7.24","18-Jan-2015"
"CUST00002139","INVO00000843","476.83","8-Jan-2019"
"CUST00002141","INVO00000844","49.97","12-Nov-2016"
"CUST00002149","INVO00000845","704.4","21-Mar-2014"
"CUST00002149","INVO00000846","3.67","15-Feb-2014"
"CUST00002149","INVO00000847","332.94","17-Jun-2018"
"CUST00002150","INVO00000848","55.63","29-Jul-2014"
"CUST00002150","INVO00000849","51.37","29-Apr-2016"
"CUST00002154","INVO00000850","6.25","0-Aug-2012"
"CUST00002154","INVO00000851","2.5","23-Dec-2012"
"CUST00002154","INVO00000852","129.95","9-Jan-2012"
"CUST00002157","INVO00000853","178.35","28-Mar-2017"
"CUST00002157","INVO00000854","67.01","29-Jul-2014"
"CUST00002162","INVO00000855","9.22","7-Jul-2012"
"CUST00002162","INVO00000856","5.14","18-Dec-2010"
"CUST00002172","INVO00000857","5.49","8-May-2010"
"CUST00002180","INVO00000858","530.01","6-Jan-2012"
"CUST00002180","INVO00000859","8.68","21-Dec-2015"
"CUST00002185","INVO00000860","6.29","20-Dec-2018"
"CUST00002185","INVO00000861","21.37","18-Feb-2011"
"CUST00002185","INVO00000862","3.54","6-Sep-2018"
"CUST00002195","INVO00000863","12.95","11-Sep-2014"
"CUST00002198","INVO00000864","64.59","11-Apr-2010"
"CUST00002207","INVO00000865","4.95","17-Aug-2016"
"CUST00002208","INVO00000866","46.38","22-Jun-2010"
"CUST00002215","INVO00000867","6.93","22-Dec-2016"
"CUST00002215","INVO00000868","9.22","21-Aug-2013"
"CUST00002215","INVO00000869","59.67","22-Aug-2010"
"CUST00002224","INVO00000870","3.71","29-Sep-2019"
"CUST00002224","INVO00000871","913.4","5-Apr-2012"
"CUST00002234","INVO00000872","658.59","6-Apr-2013"
"CUST00002234","INVO00000873","53.93","28-Jul-2012"
